hip_pitch_delta,knee_pitch_delta,ankle_pitch_delta,joint_delta_l2,right_hip_pitch,right_knee_pitch,right_ankle_pitch,left_hip_pitch,left_knee_pitch,left_ankle_pitch,com_x,com_y,com_z,support_x_min,support_x_max,support_y_min,support_y_max,support_polygon_xy,com_signed_distance,com_inside_support,left_sole_roll,left_sole_pitch,right_sole_roll,right_sole_pitch,sole_tilt_max,candidate_valid
-0.3,0.0,0.284,0.5842191369683125,-0.9299999999999999,0.15,-0.6260000000000001,0.9299999999999999,-0.15,0.6260000000000001,-0.00029073010094703405,-0.02867045779884505,0.34457427844350436,-0.1418468947390246,0.14099548181925475,-0.05545758736071994,0.10474500125645138,"-0.141847,+0.104522;-0.141591,-0.055458;+0.140740,-0.055378;+0.140995,+0.104601;+0.050996,+0.104745;-0.051847,+0.104666",0.026747426167066688,1,-0.01591733973359081,-1.2597996884485608e-05,-0.015919203621001306,1.3145619428991849e-05,0.015919203621001306,0
-0.28,-0.036,0.3,0.5825736005004003,-0.91,0.11399999999999999,-0.6100000000000001,0.91,-0.11399999999999999,0.6100000000000001,-0.0002907172276341678,-0.02850480765132369,0.34421913625003536,-0.14199098288453837,0.14113970396251999,-0.05527553423435577,0.10492711825718645,"-0.141991,+0.104704;-0.141735,-0.055276;+0.140884,-0.055196;+0.141140,+0.104783;+0.051140,+0.104927;-0.051991,+0.104848",0.026730991275531267,1,-0.015917339733591142,-1.259799688420141e-05,-0.01591920362100131,1.3145619429031085e-05,0.01591920362100131,0
-0.132,-0.008,0.124,0.25637472574339304,-0.762,0.142,-0.786,0.762,-0.142,0.786,-0.00029079291201412937,-0.022085718972099093,0.342667208664075,-0.14240274328697627,0.14155047010182728,-0.025415531836808843,0.1347855280954266,"-0.142403,+0.134564;-0.142147,-0.025416;+0.141295,-0.025338;+0.141550,+0.134642;+0.051551,+0.134786;-0.052403,+0.134708",0.003290875520093281,1,-0.015917339733591027,-1.2597996884240673e-05,-0.015919203621001313,1.3145619428795637e-05,0.015919203621001313,0
-0.156,-0.008,0.148,0.30431562562576375,-0.786,0.142,-0.762,0.786,-0.142,0.762,-0.0002907823800679604,-0.02306414704129481,0.34286820891013664,-0.1423567283855855,0.14150459327210105,-0.029865990335461022,0.13033539049041126,"-0.142357,+0.130114;-0.142101,-0.029866;+0.141249,-0.029788;+0.141505,+0.130192;+0.051505,+0.130335;-0.052357,+0.130257",0.006762745220461636,1,-0.01591733973359136,-1.2597996884417791e-05,-0.015919203621001313,1.314561942903117e-05,0.015919203621001313,0
-0.168,-0.008,0.16,0.3282925524589311,-0.798,0.142,-0.75,0.798,-0.142,0.75,-0.0002907772254325116,-0.023551472614983932,0.34297745610497427,-0.1423297262236248,0.1414776592366225,-0.032086749140519316,0.12811478006841817,"-0.142330,+0.127893;-0.142074,-0.032087;+0.141222,-0.032008;+0.141478,+0.127971;+0.051478,+0.128115;-0.052330,+0.128036",0.008496104123087492,1,-0.01591733973359103,-1.2597996884034383e-05,-0.015919203621001313,1.3145619428952687e-05,0.015919203621001313,0
-0.168,-0.012,0.164,0.33245751608288243,-0.798,0.13799999999999998,-0.746,0.798,-0.13799999999999998,0.746,-0.0002907749029100146,-0.0236184602143256,0.3429611236279763,-0.14234021551966808,0.14148817564710012,-0.03245784538525055,0.12774373068302208,"-0.142340,+0.127522;-0.142085,-0.032458;+0.141233,-0.032380;+0.141488,+0.127600;+0.051488,+0.127744;-0.052340,+0.127665",0.008800189310355042,1,-0.01591733973359103,-1.2597996884112886e-05,-0.015919203621001313,1.314561942903117e-05,0.015919203621001313,0
-0.18,0.004,0.16,0.3406347016967003,-0.81,0.154,-0.75,0.81,-0.154,0.75,-0.0002907791062548019,-0.02383628849663326,0.3431407109341793,-0.14226904300975188,0.14141696225661882,-0.033189566384978234,0.1270119652689115,"-0.142269,+0.126790;-0.142014,-0.033190;+0.141161,-0.033111;+0.141417,+0.126868;+0.051417,+0.127012;-0.052269,+0.126934",0.009314104213304615,1,-0.01591733973359081,-1.2597996884328592e-05,-0.015919203621001313,1.3145619428952687e-05,0.015919203621001313,0
-0.26,-0.02,0.264,0.5247780483213832,-0.89,0.13,-0.646,0.89,-0.13,0.646,-0.00029073349625603274,-0.027442311475880544,0.34397714654447176,-0.1420554285559495,0.14120394190409147,-0.05011424294822546,0.1100882293496956,"-0.142055,+0.109865;-0.141800,-0.050114;+0.140948,-0.050035;+0.141204,+0.109944;+0.051204,+0.110088;-0.052056,+0.110009",0.02263228650694048,1,-0.01591733973359081,-1.25979968841028e-05,-0.015919203621001313,1.314561942903117e-05,0.015919203621001313,0
-0.26,-0.024,0.268,0.5291502622129182,-0.89,0.126,-0.642,0.89,-0.126,0.642,-0.00029073124887481466,-0.02751064116674092,0.3439678217314674,-0.1420620157457282,0.14121055546532504,-0.050494241837856516,0.10970825362689751,"-0.142062,+0.109485;-0.141807,-0.050494;+0.140955,-0.050415;+0.141211,+0.109565;+0.051211,+0.109708;-0.052062,+0.109629",0.022943944103390446,1,-0.01591733973359125,-1.259799688417227e-05,-0.015919203621001313,1.3145619428952687e-05,0.015919203621001313,0
-0.272,-0.012,0.268,0.5402814081568975,-0.902,0.13799999999999998,-0.642,0.902,-0.13799999999999998,0.642,-0.00029073353168366004,-0.02777917900052628,0.3441564215368229,-0.1419914757269758,0.14113999857318354,-0.05153654091012211,0.1086659573966807,"-0.141991,+0.108443;-0.141736,-0.051537;+0.140884,-0.051457;+0.141140,+0.108522;+0.051140,+0.108666;-0.051992,+0.108587",0.023717703867499104,1,-0.015917339733591027,-1.2597996883946185e-05,-0.015919203621001313,1.3145619428952687e-05,0.015919203621001313,0
-0.272,-0.016,0.272,0.5444703848695538,-0.902,0.134,-0.638,0.902,-0.134,0.638,-0.0002907312876835594,-0.027847545631323856,0.3441473687510196,-0.1419979111411919,0.1411464603245256,-0.05191680067542402,0.10828571988031097,"-0.141998,+0.108063;-0.141742,-0.051917;+0.140891,-0.051838;+0.141146,+0.108142;+0.051147,+0.108286;-0.051998,+0.108206",0.024029585858997404,1,-0.01591733973359081,-1.25979968841716e-05,-0.015919203621001313,1.3145619428952687e-05,0.015919203621001313,0
-0.268,-0.032,0.284,0.5540830262695294,-0.898,0.118,-0.6260000000000001,0.898,-0.118,0.6260000000000001,-0.00029072380970041376,-0.027963596578765775,0.34405862128684356,-0.14203995771465514,0.14118859136769182,-0.05271259455475129,0.10748998628395376,"-0.142040,+0.107267;-0.141784,-0.052713;+0.140933,-0.052633;+0.141189,+0.107346;+0.051189,+0.107490;-0.052040,+0.107411",0.024709298614008064,1,-0.01591733973359103,-1.2597996884034383e-05,-0.015919203621001417,1.3145619428766413e-05,0.015919203621001417,0
-0.284,-0.02,0.288,0.5727128425310541,-0.9139999999999999,0.13,-0.6220000000000001,0.9139999999999999,-0.13,0.6220000000000001,-0.0002907246801008476,-0.02838760366269595,0.34430567321470523,-0.1419503495895248,0.1410989865009441,-0.05447407040474976,0.10572853285294855,"-0.141950,+0.105505;-0.141695,-0.054474;+0.140843,-0.054395;+0.141099,+0.105585;+0.051099,+0.105729;-0.051950,+0.105649",0.026046756082029988,1,-0.015917339733591027,-1.2597996884240681e-05,-0.015919203621001417,1.314561942876645e-05,0.015919203621001417,0
-0.124,-0.016,0.124,0.24903011866037408,-0.754,0.134,-0.786,0.754,-0.134,0.786,-0.00029079179624681635,-0.021891012083731905,0.34256717455764657,-0.1424397813771352,0.1415875163034498,-0.02466245771799972,0.13553860072194263,"-0.142440,+0.135317;-0.142184,-0.024662;+0.141332,-0.024585;+0.141588,+0.135395;+0.051588,+0.135539;-0.052440,+0.135461",0.0027325090681170608,1,-0.01591733973359081,-1.2597996884024287e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.128,-0.012,0.124,0.2526024544615511,-0.758,0.13799999999999998,-0.786,0.758,-0.13799999999999998,0.786,-0.0002907923511011692,-0.021988466064315558,0.3426169978764908,-0.14242133750431607,0.14156906839826727,-0.025039365855705466,0.13516169332735506,"-0.142421,+0.134940;-0.142166,-0.025039;+0.141314,-0.024962;+0.141569,+0.135018;+0.051569,+0.135162;-0.052421,+0.135084",0.0030119628375376416,1,-0.01591733973359125,-1.2597996884250773e-05,-0.01591920362100142,1.3145619428864525e-05,0.01591920362100142,0
-0.124,-0.024,0.132,0.2583640841912823,-0.754,0.126,-0.778,0.754,-0.126,0.778,-0.000290787112904,-0.022023793614551902,0.3425299970291869,-0.1424632661711701,0.14161105568553553,-0.025397076321820033,0.1348040911328206,"-0.142463,+0.134582;-0.142208,-0.025397;+0.141356,-0.025319;+0.141611,+0.134660;+0.051611,+0.134804;-0.052463,+0.134726",0.003334291571136649,1,-0.015917339733591027,-1.2597996884240673e-05,-0.01591920362100142,1.3145619428943048e-05,0.01591920362100142,0
-0.136,-0.012,0.132,0.2685665653055123,-0.766,0.13799999999999998,-0.778,0.766,-0.13799999999999998,0.778,-0.0002907887956339213,-0.022315550781858092,0.3426806285885683,-0.14240748381665813,0.14155526109378783,-0.026525568246482792,0.13367560145567092,"-0.142407,+0.133454;-0.142152,-0.026526;+0.141300,-0.026448;+0.141555,+0.133532;+0.051555,+0.133676;-0.052408,+0.133598",0.004171025156094934,1,-0.015917339733591027,-1.2597996884240673e-05,-0.01591920362100142,1.314561942902153e-05,0.01591920362100142,0
-0.14,-0.008,0.132,0.2723527124887873,-0.77,0.142,-0.778,0.77,-0.142,0.778,-0.00029078936863707796,-0.022412396879150157,0.3427316118973315,-0.1423885898051993,0.14153636290995147,-0.02690023187040967,0.1333009385929968,"-0.142389,+0.133079;-0.142133,-0.026900;+0.141281,-0.026822;+0.141536,+0.133157;+0.051536,+0.133301;-0.052389,+0.133223",0.00444884228582113,1,-0.015917339733591027,-1.2597996884240673e-05,-0.01591920362100142,1.314561942902153e-05,0.01591920362100142,0
-0.124,-0.04,0.148,0.278854800926934,-0.754,0.10999999999999999,-0.762,0.754,-0.10999999999999999,0.762,-0.000290777772101425,-0.022290232145183702,0.342458818655803,-0.14250847218653512,0.1416563706368838,-0.02687184181961507,0.13332953289239732,"-0.142508,+0.133108;-0.142253,-0.026872;+0.141401,-0.026794;+0.141656,+0.133186;+0.051656,+0.133330;-0.052509,+0.133251",0.004542514788620039,1,-0.015917339733590913,-1.2597996884161972e-05,-0.01591920362100142,1.3145619428943048e-05,0.01591920362100142,0
-0.148,-0.008,0.14,0.2883331406550416,-0.778,0.142,-0.77,0.778,-0.142,0.77,-0.00029078585791346683,-0.0227385465267041,0.3427986134087099,-0.14237325117751343,0.14152107030713545,-0.028383749684838318,0.13181752774539568,"-0.142373,+0.131596;-0.142118,-0.028384;+0.141266,-0.028306;+0.141521,+0.131674;+0.051521,+0.131818;-0.052373,+0.131739",0.0056061568751875545,1,-0.01591733973359081,-1.2597996883857577e-05,-0.01591920362100142,1.314561942902153e-05,0.01591920362100142,0
-0.144,-0.02,0.148,0.293393933134276,-0.774,0.13,-0.762,0.774,-0.13,0.762,-0.0002907806068690668,-0.022775475775891584,0.3427118018727892,-0.14241475236430357,0.14156263018612258,-0.028748900815594787,0.13145247767245682,"-0.142415,+0.131231;-0.142159,-0.028749;+0.141307,-0.028671;+0.141563,+0.131309;+0.051563,+0.131452;-0.052415,+0.131374",0.0059343281842747925,1,-0.015917339733591027,-1.259799688400516e-05,-0.01591920362100142,1.3145619428776096e-05,0.01591920362100142,0
-0.148,-0.016,0.148,0.2968636050444715,-0.778,0.134,-0.762,0.778,-0.134,0.762,-0.0002907811919257483,-0.02287190886457499,0.34276355443981704,-0.142395559767936,0.14154343332436714,-0.029122038104001026,0.1310793411573324,"-0.142396,+0.130857;-0.142140,-0.029122;+0.141288,-0.029044;+0.141543,+0.130936;+0.051544,+0.131079;-0.052396,+0.131001",0.006211031980935032,1,-0.015917339733590913,-1.2597996884318985e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.164,0.004,0.144,0.3087005021051958,-0.794,0.154,-0.766,0.794,-0.154,0.766,-0.00029078592405690684,-0.023188821232713208,0.3429917870252251,-0.14230622355793016,0.14145405238658193,-0.03023743877320466,0.12996389317535006,"-0.142306,+0.129742;-0.142051,-0.030237;+0.141199,-0.030159;+0.141454,+0.129820;+0.051454,+0.129964;-0.052306,+0.129886",0.0070095439022563755,1,-0.015917339733591142,-1.2597996884122903e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.164,0.0,0.148,0.31240998703626616,-0.794,0.15,-0.762,0.794,-0.15,0.762,-0.0002907835921851173,-0.02325553763676371,0.34297439023705595,-0.1423173041587083,0.14146516019025115,-0.030606806449896017,0.1295945759643992,"-0.142317,+0.129373;-0.142062,-0.030607;+0.141210,-0.030529;+0.141465,+0.129451;+0.051465,+0.129595;-0.052317,+0.129516",0.007312169912138794,1,-0.015917339733591027,-1.2597996884633207e-05,-0.01591920362100142,1.314561942902153e-05,0.01591920362100142,0
-0.168,0.004,0.148,0.31668280660623177,-0.798,0.154,-0.762,0.798,-0.154,0.762,-0.00029078420721011895,-0.02335091126159719,0.34302805135193054,-0.14229737051557467,0.1414452220504116,-0.03097602363906244,0.12922535957836864,"-0.142297,+0.129003;-0.142042,-0.030976;+0.141190,-0.030898;+0.141445,+0.129082;+0.051445,+0.129225;-0.052297,+0.129147",0.007586013058315519,1,-0.01591733973359125,-1.2597996884172263e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.164,-0.008,0.156,0.32029985950668166,-0.794,0.142,-0.754,0.794,-0.142,0.754,-0.0002907789353231686,-0.023389177584600504,0.34294039394752324,-0.1423390224868688,0.14148693285937225,-0.031346858959382266,0.128854621684322,"-0.142339,+0.128633;-0.142084,-0.031347;+0.141231,-0.031269;+0.141487,+0.128711;+0.051487,+0.128855;-0.052339,+0.128776",0.007918533300392059,1,-0.01591733973359081,-1.2597996884416817e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.164,-0.012,0.16,0.324468796650772,-0.794,0.13799999999999998,-0.75,0.794,-0.13799999999999998,0.75,-0.0002907766104075178,-0.023456098990150467,0.34292379499009973,-0.14234965986675852,0.14149759737646203,-0.03171753195135289,0.12848399645444858,"-0.142350,+0.128262;-0.142094,-0.031718;+0.141242,-0.031639;+0.141498,+0.128340;+0.051498,+0.128484;-0.052350,+0.128406",0.008222260976962412,1,-0.015917339733591142,-1.2597996884122903e-05,-0.01591920362100142,1.3145619429100013e-05,0.01591920362100142,0
-0.176,0.012,0.148,0.32565011899276186,-0.806,0.162,-0.762,0.806,-0.162,0.762,-0.00029078545514375396,-0.02354100753560675,0.3431365101916399,-0.14225706176460187,0.14140490416794727,-0.03171204674405217,0.12848933809743623,"-0.142257,+0.128267;-0.142002,-0.031712;+0.141149,-0.031634;+0.141405,+0.128346;+0.051405,+0.128489;-0.052257,+0.128411",0.008131939043992138,1,-0.015917339733590694,-1.259799688423038e-05,-0.01591920362100142,1.314561942902153e-05,0.01591920362100142,0
-0.18,0.02,0.144,0.32721858137948096,-0.81,0.16999999999999998,-0.766,0.81,-0.16999999999999998,0.766,-0.00029078841990420136,-0.023569010739196018,0.3432087029693047,-0.14222560670092363,0.1413734172667387,-0.03170947320683004,0.12849186198981297,"-0.142226,+0.128270;-0.141970,-0.031709;+0.141118,-0.031631;+0.141373,+0.128348;+0.051374,+0.128492;-0.052226,+0.128414",0.008101387138876382,1,-0.01591733973359136,-1.2597996884417791e-05,-0.01591920362100142,1.3145619428933146e-05,0.01591920362100142,0
-0.18,0.016,0.148,0.33033316515300126,-0.81,0.16599999999999998,-0.762,0.81,-0.16599999999999998,0.762,-0.00029078608803241704,-0.02363572714324652,0.34319130618113547,-0.14223668730170175,0.14138452507040786,-0.03207884088352136,0.12812254477886204,"-0.142237,+0.127901;-0.141981,-0.032079;+0.141129,-0.032001;+0.141385,+0.127979;+0.051385,+0.128123;-0.052237,+0.128044",0.008404013148687809,1,-0.01591733973359136,-1.2597996884417791e-05,-0.01591920362100142,1.3145619428933146e-05,0.01591920362100142,0
-0.196,0.0,0.18,0.37634027156285044,-0.8260000000000001,0.15,-0.73,0.8260000000000001,-0.15,0.73,-0.00029077010911283474,-0.024548519894068692,0.343284659077412,-0.14223704786322,0.14138508344981865,-0.03650808497459626,0.1236936752759548,"-0.142237,+0.123471;-0.141982,-0.036508;+0.141130,-0.036430;+0.141385,+0.123550;+0.051385,+0.123694;-0.052237,+0.123615",0.01192027690070072,1,-0.01591733973359081,-1.2597996884024282e-05,-0.01591920362100142,1.314561942933555e-05,0.01591920362100142,0
-0.196,-0.016,0.196,0.3926525181378569,-0.8260000000000001,0.134,-0.714,0.8260000000000001,-0.134,0.714,-0.00029076088495327054,-0.024818083951049463,0.34322628295918384,-0.14227513854772292,0.1414232819568378,-0.03800287949349489,0.12219904465043124,"-0.142275,+0.121977;-0.142020,-0.038003;+0.141168,-0.037924;+0.141423,+0.122055;+0.051423,+0.122199;-0.052275,+0.122120",0.013145425311249015,1,-0.01591733973359081,-1.2597996884024287e-05,-0.01591920362100142,1.3145619428943048e-05,0.01591920362100142,0
-0.216,0.02,0.18,0.3986376801056318,-0.846,0.16999999999999998,-0.73,0.846,-0.16999999999999998,0.73,-0.00029077348011753793,-0.025014215900991364,0.3435717198072291,-0.1421300919551775,0.14127810277289932,-0.03831273395931495,0.12188903060051255,"-0.142130,+0.121667;-0.141875,-0.038313;+0.141023,-0.038234;+0.141278,+0.121745;+0.051278,+0.121889;-0.052130,+0.121811",0.013259227638643983,1,-0.01591733973359081,-1.2597996884407095e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.204,-0.016,0.204,0.4086269692519082,-0.834,0.134,-0.7060000000000001,0.834,-0.134,0.7060000000000001,-0.00029075761988063033,-0.02514017943156815,0.34331241778406413,-0.14225093759198443,0.1413991249826232,-0.03947694665045495,0.12072505569510053,"-0.142251,+0.120503;-0.141995,-0.039477;+0.141144,-0.039398;+0.141399,+0.120581;+0.051399,+0.120725;-0.052251,+0.120646",0.014297357802604726,1,-0.01591733973359081,-1.2597996884328592e-05,-0.01591920362100142,1.3145619429257065e-05,0.01591920362100142,0
-0.244,-0.036,0.264,0.5109363952587446,-0.874,0.11399999999999999,-0.646,0.874,-0.11399999999999999,0.646,-0.0002907305325365111,-0.02708075971870775,0.3437306934295354,-0.14214753018851162,0.1412960654153695,-0.048711462013209764,0.11149100657394105,"-0.142148,+0.111268;-0.141892,-0.048711;+0.141041,-0.048632;+0.141296,+0.111347;+0.051296,+0.111491;-0.052148,+0.111412",0.021591059255159237,1,-0.015917339733591142,-1.2597996884279908e-05,-0.01591920362100142,1.3145619429178498e-05,0.01591920362100142,0
-0.26,-0.036,0.28,0.542763300159471,-0.89,0.11399999999999999,-0.63,0.89,-0.11399999999999999,0.63,-0.0002907245271614021,-0.02771584750291318,0.3439414800306837,-0.14208086625225275,0.14122948487855624,-0.05163577942010569,0.10856678003633355,"-0.142081,+0.108344;-0.141825,-0.051636;+0.140974,-0.051556;+0.141229,+0.108423;+0.051230,+0.108567;-0.052081,+0.108487",0.02388024329928193,1,-0.01591733973359125,-1.259799688409376e-05,-0.01591920362100142,1.3145619428697698e-05,0.01591920362100142,0
-0.264,-0.036,0.284,0.550723160943863,-0.894,0.11399999999999999,-0.6260000000000001,0.894,-0.11399999999999999,0.6260000000000001,-0.00029072304876008104,-0.02787408349010149,0.3439957543497685,-0.14206347117964432,0.1412121104571739,-0.05236515967767921,0.10783742021367117,"-0.142063,+0.107614;-0.141808,-0.052365;+0.140957,-0.052286;+0.141212,+0.107694;+0.051212,+0.107837;-0.052064,+0.107758",0.024451377317098528,1,-0.01591733973359103,-1.259799688395588e-05,-0.01591920362100142,1.3145619429021575e-05,0.01591920362100142,0
-0.264,-0.04,0.288,0.5554097586467129,-0.894,0.10999999999999999,-0.6220000000000001,0.894,-0.10999999999999999,0.6220000000000001,-0.00029072081864291746,-0.02794258693635371,0.34398779107765487,-0.14206929848625355,0.1412179639593857,-0.05274640206390367,0.10745619640136293,"-0.142069,+0.107233;-0.141814,-0.052746;+0.140962,-0.052667;+0.141218,+0.107312;+0.051218,+0.107456;-0.052069,+0.107377",0.0247641069531803,1,-0.01591733973359136,-1.259799688394676e-05,-0.01591920362100142,1.3145619428933146e-05,0.01591920362100142,0
-0.272,-0.028,0.284,0.5575374426888297,-0.902,0.122,-0.6260000000000001,0.902,-0.122,0.6260000000000001,-0.0002907245763286919,-0.028052856221843267,0.3441218439834842,-0.14201630571295157,0.1411649336974793,-0.053059084363587694,0.10714349742805303,"-0.142016,+0.106920;-0.141761,-0.053059;+0.140909,-0.052980;+0.141165,+0.107000;+0.051165,+0.107143;-0.052016,+0.107064",0.024966528285449124,1,-0.01591733973359114,-1.2597996883877687e-05,-0.01591920362100142,1.3145619429100013e-05,0.01591920362100142,0
