frame,RL_target_x,RL_target_y,RL_target_z,LL_target_x,LL_target_y,LL_target_z,RL_target_roll,RL_target_pitch,RL_target_yaw,LL_target_roll,LL_target_pitch,LL_target_yaw,RL0_raw,RL1_raw,RL2_raw,RL3_raw,RL4_raw,RL5_raw,LL0_raw,LL1_raw,LL2_raw,LL3_raw,LL4_raw,LL5_raw,RL0_wrap,RL1_wrap,RL2_wrap,RL3_wrap,RL4_wrap,RL5_wrap,LL0_wrap,LL1_wrap,LL2_wrap,LL3_wrap,LL4_wrap,LL5_wrap,RL_roll_sum,LL_roll_sum,RL_roll_abs_sum,LL_roll_abs_sum,Ref_RL_x,Ref_RL_y,Ref_RL_z,Ref_LL_x,Ref_LL_y,Ref_LL_z,COM_y,ZMP_y_ref,CP_y,RF_y,LF_y,IK_RL_y_input,IK_LL_y_input,RL_condition_number,LL_condition_number,RL_min_singular_value,LL_min_singular_value,RL_iteration_count,LL_iteration_count,RL_final_ERR,LL_final_ERR,RL_converged,LL_converged,RL_roll_jump_guard_used,LL_roll_jump_guard_used,RL_roll_jump_delta_before,LL_roll_jump_delta_before,RL_roll_lowpass_used,LL_roll_lowpass_used,RL_roll_lowpass_delta_before,LL_roll_lowpass_delta_before,RL_pitch_chain_lowpass_used,LL_pitch_chain_lowpass_used,RL_pitch_chain_delta_before,LL_pitch_chain_delta_before,RL_post_guard_fk_pos_err,LL_post_guard_fk_pos_err,RL_post_guard_fk_ori_err,LL_post_guard_fk_ori_err,RL_convergence_fallback_used,LL_convergence_fallback_used,RL_max_abs_delta_theta,LL_max_abs_delta_theta,RL_delta_theta_1,RL_delta_theta_5,LL_delta_theta_1,LL_delta_theta_5,RL_frame_delta_0,RL_frame_delta_1,RL_frame_delta_2,RL_frame_delta_3,RL_frame_delta_4,RL_frame_delta_5,LL_frame_delta_0,LL_frame_delta_1,LL_frame_delta_2,LL_frame_delta_3,LL_frame_delta_4,LL_frame_delta_5,RL_max_abs_frame_delta,LL_max_abs_frame_delta
600,-10.904306168040472,-59.793860353210881,-84.04000000000002,19.095693831959526,60.206139646789119,-84.001946980917481,0,0,0,0,0,0,6.5497300047868841e-19,0.035404382956070145,-23.29116649212277,2.5641040825165025,20.727062409606265,-0.035404382956070152,-2.2059843064829424e-18,0.035637195014175824,-22.844094656159303,2.5474546002627689,20.296640055896535,-0.035637195014175817,6.5497300047868841e-19,0.043664397285499923,1.8440549305031775,2.5643500621023083,1.8747803145740989,-0.043664397285499923,-2.2059843064829424e-18,0.025353063142868323,2.2910527549302424,2.5465800683310036,1.4455524839183405,-0.025353063142868341,0,-1.7347234759768071e-17,0.087328794570999846,0.050706126285736661,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.045612260622241108,0.074387739377758888,1385.5489152924483,1883.4390960970115,0.087872006914105877,0.082806718169980004,3,3,1.4290020249100289e-08,1.3888433123480459e-08,1,1,0,0,0.016520028658859556,0.020568263742614997,1,1,0.016520028658859556,0.020568263742614997,1,1,0.013630867467043117,0.012030911855998026,0.17938725480648329,0.18881757376299688,1.7225376107857806e-15,2.5018537765542006e-17,0,0,2.8430482863157618e-06,3.0114406656044847e-06,-2.8430482863157618e-06,2.8430482863087361e-06,-2.8994890014961556e-06,2.8994890011494041e-06,2.8718963639769547e-18,-0.0082600143294297781,-0.0099207756304124928,-0.00098391834322253402,0.010904693973635915,0.0082600143294297781,-9.1724739884807202e-18,0.010284131871307497,-0.0096247294847984222,0.0034981277270622613,0.0061266017577352727,-0.010284131871307476,0.010904693973635915,0.010284131871307497
601,-11.597726928061103,-59.843281605946927,-84.04000000000002,18.402273071938897,60.156718394053073,-84.04000000000002,0,0,0,0,0,0,8.7880828075577744e-19,0.02692105356463842,-23.301068385814212,2.5630421410659601,20.738026244748248,-0.026921053564638427,6.390373449462741e-19,0.026921053564636442,-22.854135657314803,2.54948006900343,20.304655588311373,-0.026921053564636446,8.7880828075577744e-19,0.035292725425069171,1.8341492604239429,2.5633037252732298,1.8857323214824107,-0.035292725425069171,6.390373449462741e-19,0.026137058353752383,2.2810950081088821,2.5489000688689449,1.4531902302017585,-0.026137058353752393,0,-1.0408340855860843e-17,0.070585450850138343,0.052274116707504772,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.048083323259043242,0.071916676740956753,1380.834013939487,1855.5995902319635,0.087519772326879131,0.083730056543187367,3,3,9.7959112692140469e-09,9.5597225700667144e-09,1,1,0,0,0.016743343720861503,0.0015679904217681187,1,1,0.016743343720861503,0.0015679904217681187,1,1,0.013690008635389717,0.01244718352669949,0.18012034435235486,0.17376825369970741,3.2215010643472706e-15,9.4396536441902867e-16,0,0,1.7403787847323176e-06,2.0363909357425391e-06,-1.4563016890262854e-06,1.4563016892969062e-06,-1.4563019802162235e-06,1.4563019799282111e-06,2.2383528027708902e-19,-0.0083716718604307516,-0.0099056700792345964,-0.0010463368290785091,0.010952006908311773,0.0083716718604307516,2.8450216514292165e-18,0.00078399521088405935,-0.0099577468213603026,0.0023200005379413469,0.0076377462834180676,-0.00078399521088405241,0.010952006908311773,0.0099577468213603026
602,-12.28950950810076,-59.892754803108218,-84.04000000000002,17.71049049189924,60.107245196891782,-84.04000000000002,0,0,0,0,0,0,2.716729540308417e-19,0.018424924528127329,-23.310896659930656,2.561923897445904,20.748972762484751,-0.018424924528127329,5.6950690297271057e-19,0.018424924528127905,-22.864255731051923,2.5511152103701988,20.313140520681724,-0.018424924528127905,2.716729540308417e-19,0.02685882497659825,1.8243055071149401,2.5621998630113691,1.8966799370532741,-0.02685882497659825,5.6950690297271057e-19,0.022280991440940142,2.2710073997549154,2.5506721820699481,1.4615057253547221,-0.022280991440940149,0,-6.9388939039072284e-18,0.0537176499531965,0.044561982881880291,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.050556983117107747,0.069443016882892242,1376.1425445223656,1839.0406164246492,0.087164387178432529,0.08414017027493878,3,3,6.1504503885354894e-09,6.0556289327554735e-09,1,1,0,0,0.016867800896941842,0.0077121338256244893,1,1,0.016867800896941842,0.0077121338256244893,1,1,0.013684519463581069,0.012609510442459282,0.18002029110606435,0.17418640340671288,3.0542485620253658e-15,8.328860001156291e-16,0,0,1.0919108262545217e-06,1.2677067975391993e-06,-6.0257780268102794e-07,6.0257780245555698e-07,-6.0257789018217848e-07,6.0257788995667533e-07,-6.0713532672493574e-19,-0.0084339004484709212,-0.0098437533090027785,-0.0011038622618606553,0.010947615570863434,0.0084339004484709212,-6.9530441973563523e-20,-0.0038560669128122407,-0.010087608353966715,0.0017721132010031226,0.0083154951529635923,0.0038560669128122442,0.010947615570863434,0.010087608353966715
603,-12.976910775266054,-59.942044814880965,-84.04000000000002,17.023089224733944,60.057955185119035,-84.04000000000002,0,0,0,0,0,0,2.3027646885724743e-17,0.0099578207877687799,-23.320610937722609,2.560754294864652,20.759856642857955,-0.0099578207877687383,2.9248650036176191e-17,0.0099578207877097646,-22.874344334813365,2.5526843576413807,20.321659977171983,-0.0099578207877097646,2.3027646885724743e-17,0.018408322882183515,1.8145653342195773,2.5610434084939953,1.9075765644660116,-0.018408322882183494,2.9248650036176191e-17,0.016119406114324952,2.2609189950749675,2.5522819225270941,1.4699843895775218,-0.016119406114324952,2.0816681711721685e-17,0,0.036816645764367009,0.032238812228649903,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.053021483705745186,0.066978516294254803,1371.5813850245165,1822.7535582259088,0.086802109199267286,0.084542004809724125,2,2,6.7140067828389102e-05,6.7140118520860753e-05,1,1,0,0,0.016901004188829512,0.012323170653230384,1,1,0.016901004188829512,0.012323170653230384,1,1,0.01362078426592106,0.012610505849934839,0.17916957110222728,0.17553176843629462,2.2205815703862231e-15,3.0115424076903379e-15,0,0,0.0048532982766287709,0.0048532982765112885,0.0048532982766287709,-0.0048532982766287276,0.0048532982765112885,-0.0048532982765112807,2.2755973931693901e-17,-0.0084505020944147351,-0.0097401728953627753,-0.0011564545173738949,0.010896627412737558,0.0084505020944147559,2.867914313320348e-17,-0.006161585326615187,-0.010088404679947871,0.0016097404571460139,0.0084786642227996367,0.0061615853266151939,0.010896627412737558,0.010088404679947871
604,-13.657501518695463,-59.99094131494811,-84.04000000000002,16.342498481304535,60.00905868505189,-84.04000000000002,0,0,0,0,0,0,9.8851001186473301e-18,0.0015564836870781483,-23.330177346488775,2.5595407388231615,20.770636607665612,-0.0015564836870781609,-8.9378286179683994e-22,0.0015564836870772853,-22.884363590564295,2.5541844714350237,20.330179119129269,-0.0015564836870772922,9.8851001186473301e-18,0.0099824032846308319,1.8049641726275718,2.5598412727573283,1.9183798617946828,-0.0099824032846308267,-8.9378286179683994e-22,0.0088379449007011217,2.2508859095382343,2.5538039616534376,1.4784954359879123,-0.0088379449007011252,5.2041704279304213e-18,-3.4694469519536142e-18,0.01996480656926166,0.017675889801402247,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.055466308709102331,0.064533691290897671,1366.8992927068509,1806.4174225841018,0.086451757499149462,0.084950144561895438,2,2,2.8377964831019152e-05,2.8377964333639454e-05,1,1,0,0,0.016851839195105366,0.01456292242724767,1,1,0.016851839195105366,0.01456292242724767,1,1,0.013504121660840694,0.012541356920916513,0.17764857093666575,0.17549639071336118,3.5528075129300163e-15,2.2344164958062829e-15,0,0,0.0031732059502798692,0.0031732059502009155,0.0031732059502798298,-0.0031732059502798692,0.0031732059502009155,-0.0031732059502008691,-1.3142546767077413e-17,-0.0084259195975526831,-0.0096011615920055249,-0.0012021357366669427,0.010803297328671135,0.0084259195975526675,-2.9249543819037991e-17,-0.0072814612136238351,-0.010033085536733211,0.0015220391263435218,0.008511046410390577,0.0072814612136238317,0.010803297328671135,0.010033085536733211
605,-14.329156196403014,-60.039257902663785,-84.04000000000002,15.670843803596984,59.960742097336215,-84.04000000000002,0,0,0,0,0,0,-1.3728051715631753e-18,-0.0067452579242673711,-23.339565647498695,2.5582882020121045,20.781277445486591,0.006745257924267398,-5.406596415722772e-18,-0.0067452579242298959,-22.894280151643756,2.5556113358415637,20.33866881580219,0.0067452579242298959,-1.3728051715631753e-18,0.0016185726801817308,1.7955332995012343,2.5585988161611493,1.9290531915172011,-0.0016185726801817152,-5.406596415722772e-18,0.0010463434882356114,2.2409460435673205,2.5552498610039387,1.4869894026083259,-0.0010463434882356131,1.5612511283791264e-17,-1.7347234759768071e-18,0.003237145360363446,0.0020926869764712245,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.057882138094886175,0.062117861905113821,1362.3533321281404,1790.4300829713766,0.086099551297211405,0.085348553446405212,2,2,6.2198912465643664e-06,6.2198959631578194e-06,1,1,0,0,0.016727661208898223,0.01558320282493102,1,1,0.016727661208898223,0.01558320282493102,1,1,0.013341662153148803,0.012424832463644009,0.17553805325225449,0.17422531575552458,1.7209214413031253e-15,1.4016741530611546e-15,0,0,0.0015127308672842853,0.0015127308672668448,0.0015127308672842853,-0.0015127308672841827,0.0015127308672667943,-0.0015127308672668448,-1.1257905290210505e-17,-0.0083638306044491011,-0.0094308731263375023,-0.0012424565961790535,0.010673329722518332,0.0083638306044491115,-5.4057026328609752e-18,-0.0077916014124655084,-0.009939865970913786,0.0014458993505011009,0.0084939666204135733,0.0077916014124655101,0.010673329722518332,0.009939865970913786
606,-14.990038726875015,-60.086830915772218,-84.04000000000002,15.009961273124983,59.913169084227782,-84.04000000000002,0,0,0,0,0,0,4.1496752886268336e-18,-0.014918294743283338,-23.348750999546382,2.5570028163353151,20.791748183211066,0.014918294743283341,1.241856204828265e-18,-0.014918294743281279,-22.90406447395841,2.5569630659119262,20.347101408046484,0.014918294743281288,4.1496752886268336e-18,-0.0066498610315508027,1.7862988432378168,2.5573220163004819,1.9395644476412841,0.0066498610315508131,1.241856204828265e-18,-0.0069359756275228345,2.2311306125214125,2.5566204249303288,1.4954342697278442,0.0069359756275228363,1.0408340855860843e-17,1.7347234759768071e-18,0.013299722063101616,0.013871951255045671,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.060260788750307791,0.059739211249692205,1357.9530829435309,1774.8334123711866,0.085747127961760344,0.085735965053218011,2,2,7.8806987725825052e-08,7.8807123806839866e-08,1,1,0,0,0.016536867423465069,0.015964638231516899,1,1,0.016536867423465069,0.015964638231516899,1,1,0.013139070155105514,0.012269288807384982,0.17291469903845966,0.17205118977384659,3.6083465922212684e-15,8.4657438949144471e-16,0,0,0.00012197169531311729,0.0001219716953124377,-0.00012197169531311385,0.00012197169531311729,-0.00012197169531243002,0.0001219716953124377,5.5224804601900088e-18,-0.0082684337117325344,-0.0092344562634174565,-0.0012767998606673103,0.01051125612408299,0.0082684337117325292,6.648452620551037e-18,-0.0079823191157584461,-0.0098154310459079852,0.0013705639263901226,0.0084448671195183067,0.0079823191157584496,0.01051125612408299,0.0098154310459079852
607,-15.638585711610475,-60.133518041613613,-84.04000000000002,14.361414288389524,59.866481958386387,-84.04000000000002,0,0,0,0,0,0,3.6985375410207953e-17,-0.022937288469213283,-23.35771303109718,2.5556906687326002,20.802022362364582,0.02293728846921322,-3.6837981849622164e-18,-0.022937288469279879,-22.913690866117264,2.5582388731871588,20.355451992930103,0.022937288469279879,3.6985375410207953e-17,-0.014793574750382042,1.777282326744495,2.5560169382461764,1.9498860421889141,0.014793574750382016,-3.6837981849622164e-18,-0.014936632048401356,2.2214664125851487,2.5579151835357927,1.5038037110586437,0.014936632048401358,-2.6020852139652106e-17,1.7347234759768071e-18,0.029587149500764055,0.029873264096802715,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,-0.059999999999999998,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.062595145042377523,0.057404854957622473,1353.7062809525773,1759.6614225589055,0.085395980949626027,0.086111332687059269,2,2,9.1766576421341955e-06,9.1767025365629174e-06,1,1,0,0,0.016287427437662479,0.016001312841757043,1,1,0.016287427437662479,0.016001312841757043,1,1,0.012901993184538441,0.012080249920330743,0.16985104649077468,0.16922547669010807,8.8998246178485545e-16,1.3740050970790269e-15,0,0,0.0017255308186542807,0.0017255308187439915,-0.0017255308186542807,0.0017255308186540927,-0.0017255308187439328,0.0017255308187439915,3.2835700121581121e-17,-0.0081437137188312397,-0.0090165164933218023,-0.0013050780543055751,0.010321594547630042,0.0081437137188312032,-4.9256543897904814e-18,-0.0080006564208785214,-0.0096641999362638842,0.0012947586054639082,0.0083694413307995319,0.0080006564208785214,0.010321594547630042,0.0096641999362638842
608,-16.273488146865244,-60.179196809165198,-84.04000000000002,13.726511853134754,59.820803190834802,-84.04000000000002,0,0,0,0,0,0,5.0561917140641529e-17,-0.030780434066996168,-23.366435481255298,2.5543577041046408,20.812077777150659,0.030780434066996282,-8.6772705131398302e-17,-0.030780434067241038,-22.923137310322151,2.5594389090918566,20.363698401230291,0.030780434067241146,5.0561917140641529e-17,-0.022787004408689103,1.7685010633193388,2.5546895509329479,1.9599946929273024,0.022787004408689148,-8.6772705131398302e-17,-0.0228585330578212,2.2119764172339851,2.559134163980644,1.5120747259649534,0.022858533057821252,4.5102810375396984e-17,5.2041704279304213e-17,0.045574008817378248,0.045717066115642455,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.064879083419956948,0.05512091658004304,1349.6190108977564,1744.9409003466544,0.085047450963829457,0.086473817134785982,2,2,3.2585098862884412e-05,3.2585366339593806e-05,1,1,0,0,0.015986859316614262,0.015843802018839788,1,1,0.015986859316614262,0.015843802018839788,1,1,0.012635813422985365,0.011862494188953576,0.16641507987768014,0.1659180633033463,2.6649372870767966e-15,4.052569911174518e-15,0,0,0.0032933201700108988,0.003293320170128749,-0.0032933201700106741,0.0032933201700108988,-0.0032933201701285273,0.003293320170128749,1.3576541730433576e-17,-0.0079934296583070597,-0.0087812634251562827,-0.0013273873132284564,0.010108650738388292,0.0079934296583071308,-8.3088906946436085e-17,-0.0079219010094198437,-0.0094899953511635715,0.0012189804448512476,0.0082710149063096594,0.007921901009419894,0.010108650738388292,0.0094899953511635715
609,-16.893672424339396,-60.223763024085279,-84.04000000000002,13.106327575660604,59.776236975914721,-84.04000000000002,0,0,0,0,0,0,-1.7289518024545433e-16,-0.038429203734978795,-23.374905830751715,2.5530096437530343,20.821896186998679,0.038429203734979128,-1.820133400295591e-16,-0.03842920373545515,-22.932385258508404,2.560564115910327,20.37182114259808,0.03842920373545549,-1.7289518024545433e-16,-0.030608104071833949,1.7599685310371715,2.5533456251890172,1.9698711509533944,0.03060810407183414,-1.820133400295591e-16,-0.030643868396638175,2.2026800596147504,2.5602781255243903,1.5202271220404484,0.030643868396638373,1.9081958235744878e-16,1.9775847626135601e-16,0.061216208143668085,0.061287736793276551,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.067107394165960996,0.052892605834038993,1345.6958754020234,1730.6920687251727,0.084702721923375371,0.086822772218090122,2,2,6.9262583609913057e-05,6.9263402476430388e-05,1,1,0,0,0.01564219932628998,0.015570670677634239,1,1,0.01564219932628998,0.015570670677634239,1,1,0.0123455725326167,0.011620447024043301,0.16266996940283932,0.16224614065703027,3.5031833280986544e-15,2.6572566810644612e-15,0,0,0.0048214117056645401,0.004821411705722675,-0.004821411705663874,0.0048214117056645401,-0.0048214117057223341,0.004821411705722675,-2.2345709738609585e-16,-0.0078210996631448461,-0.0085325322821674376,-0.0013439257439307184,0.0098764580260919388,0.0078210996631449918,-9.5240634898160798e-17,-0.0077853353388169753,-0.0092963576192346409,0.0011439615437462969,0.0081523960754950053,0.0077853353388171211,0.0098764580260919388,0.0092963576192346409
610,-17.498281217357579,-60.267129193064065,-84.04000000000002,12.501718782642419,59.732870806935935,-84.04000000000002,0,0,0,0,0,0,-3.8736071543044059e-18,-0.045866296421102008,-23.383115628683957,2.5516529484869754,20.831462680196982,0.045866296421102001,-8.7728829385668418e-20,-0.045866296421101543,-22.941419342240554,2.5616171334613629,20.379802208779189,0.04586629642110155,-3.8736071543044059e-18,-0.038237200246467977,1.7516941862349471,2.5519914838273836,1.9794996371172566,0.038237200246468067,-8.7728829385668418e-20,-0.038255082408869857,2.1935935211051829,2.5613493318739682,1.5282424542004336,0.038255082408869961,9.0205620750793969e-17,1.0408340855860843e-16,0.076474400492936051,0.076510164817739812,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.069275702614900111,0.050724297385099884,1341.3450008533132,1716.0254608330263,0.084402577726558556,0.087200023776041899,3,3,5.9305505376500116e-09,5.837778686715508e-09,1,1,0,0,0.015258192349268061,0.015222428024463368,1,1,0.015258192349268061,0.015222428024463368,1,1,0.012035607704827811,0.011358173136958527,0.15867445590337931,0.15829618504871981,9.4869075382971785e-16,1.739028055715002e-15,0,0,1.6581659519733471e-06,1.6581660562490766e-06,1.6581659515292638e-06,-1.6581659519733471e-06,1.6581660562490766e-06,-1.6581660562490694e-06,1.6902157309114993e-16,-0.0076290961746340279,-0.0082743448022242205,-0.0013541413616335873,0.0096284861638622488,0.0076290961746339273,1.8192561120017343e-16,-0.0076112140122316825,-0.0090865385095675322,0.0010712063495779134,0.0080153321599851779,0.0076112140122315888,0.0096284861638622488,0.0090865385095675322
